Order Date;Channel;Store;Country;Continent;Colour;Product;Product Subcategory;Product Category;Quantity;Unit Cost;Unit Price
39317;Store;Contoso Cheshire Store;United Kingdom;Europe;Black;The Phone Company Sharp Touch Screen Phones M910 Black;Touch Screen Phones ;Cell phones;9;138,42;301
39565;Store;Contoso Calgary  Store;Canada;North America;Black;The Phone Company Sharp Touch Screen Phones M910 Black;Touch Screen Phones ;Cell phones;10;138,42;301
39245;Catalog;Contoso Catalog Store;United States;North America;Black;The Phone Company Sharp Touch Screen Phones M910 Black;Touch Screen Phones ;Cell phones;20;138,42;301
39415;Store;Contoso Giebelstadt Store;Germany ;Europe;Black;The Phone Company Sharp Touch Screen Phones M910 Black;Touch Screen Phones ;Cell phones;8;138,42;301
39148;Store;Contoso Tokyo No.1 Store;Japan;Asia;Black;The Phone Company Sharp Touch Screen Phones M910 Black;Touch Screen Phones ;Cell phones;9;138,42;301
39391;Catalog;Contoso Catalog Store;United States;North America;Black;The Phone Company Touch Screen Phones - CRT M11 Black;Touch Screen Phones ;Cell phones;24;86,91;189
39781;Online;Contoso Asia Online Store;China;Asia;Black;The Phone Company Touch Screen Phones - CRT M11 Black;Touch Screen Phones ;Cell phones;26;86,91;189
39804;Reseller;Contoso North America Reseller;United States;North America;Black;The Phone Company Touch Screen Phones - CRT M11 Black;Touch Screen Phones ;Cell phones;13;86,91;189
39385;Store;Contoso Lowell Store;United States;North America;Black;The Phone Company Touch Screen Phones - CRT M11 Black;Touch Screen Phones ;Cell phones;5;86,91;189
39418;Store;Contoso Canberra Store;Australia;Asia;Black;The Phone Company Touch Screen Phones - CRT M11 Black;Touch Screen Phones ;Cell phones;6;86,91;189
39237;Store;Contoso Busan Store;South Korea;Asia;Black;The Phone Company Touch Screen Phones - CRT M11 Black;Touch Screen Phones ;Cell phones;6;86,91;189
39882;Store;Contoso New Haven Store;United States;North America;Black;The Phone Company Touch Screen Phones - LCD M12 Black;Touch Screen Phones ;Cell phones;18;91,97;200
39516;Store;Contoso Nantucket Store;United States;North America;Black;The Phone Company Touch Screen Phones - LCD M12 Black;Touch Screen Phones ;Cell phones;9;91,97;200
39119;Store;Contoso Spokane Store;United States;North America;Black;The Phone Company Touch Screen Phones - LCD M12 Black;Touch Screen Phones ;Cell phones;4;91,97;200
39445;Store;Contoso Madison Store;United States;North America;Black;The Phone Company Touch Screen Phones - LCD M12 Black;Touch Screen Phones ;Cell phones;6;91,97;200
39440;Store;Contoso Sydney No.1 Store;Australia;Asia;Black;The Phone Company Touch Screen Phones - LCD M12 Black;Touch Screen Phones ;Cell phones;6;91,97;200
39848;Store;Contoso Tokyo No.2 Store;Japan;Asia;Black;The Phone Company Touch Screen Phones - LCD M12 Black;Touch Screen Phones ;Cell phones;18;91,97;200
40137;Store;Contoso Poestenkill Store;United States;North America;Grey;"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey";Touch Screen Phones ;Cell phones;6;175,27;529
39755;Store;Contoso Greeley No.2 Store;United States;North America;Grey;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey";Touch Screen Phones ;Cell phones;13;195,15;589
40161;Store;Contoso Bayonne Store;United States;North America;Grey;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey";Touch Screen Phones ;Cell phones;6;195,15;589
39625;Catalog;Contoso Catalog Store;United States;North America;Grey;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey";Touch Screen Phones ;Cell phones;10;195,15;589
39542;Store;Contoso Yakima Store;United States;North America;Grey;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey";Touch Screen Phones ;Cell phones;10;195,15;589
39305;Reseller;Contoso Asia Reseller;China;Asia;Grey;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey";Touch Screen Phones ;Cell phones;20;195,15;589
39329;Reseller;Contoso Europe Reseller;France;Europe;Grey;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Touch Screen Phones ;Cell phones;9;105,77;230
39896;Catalog;Contoso Catalog Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Touch Screen Phones ;Cell phones;9;105,77;230
39443;Catalog;Contoso Catalog Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Touch Screen Phones ;Cell phones;13;105,77;230
39230;Store;Contoso Denver No.1 Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Touch Screen Phones ;Cell phones;10;105,77;230
39879;Online;Contoso North America Online Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Touch Screen Phones ;Cell phones;9;105,77;230
39133;Store;Contoso Alexandria Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;9;123,24;268
39127;Store;Contoso Milwaukee No.1 Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;9;123,24;268
39749;Store;Contoso Osaka No.2 Store;Japan;Asia;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;10;123,24;268
39379;Store;Contoso London Store;United Kingdom;Europe;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;8;123,24;268
39516;Reseller;Contoso Asia Reseller;China;Asia;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;9;123,24;268
39724;Store;Contoso Yokohama Store;Japan;Asia;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;10;123,24;268
39257;Online;Contoso North America Online Store;United States;North America;Grey;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";Touch Screen Phones ;Cell phones;10;123,24;268
39776;Reseller;Contoso Europe Reseller;France;Europe;Grey;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;Touch Screen Phones ;Cell phones;8;132,9;289
39461;Store;Contoso Sunnyside Store;United States;North America;Grey;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;Touch Screen Phones ;Cell phones;9;132,9;289
39460;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;Touch Screen Phones ;Cell phones;8;132,9;289
39198;Store;Contoso Milan Store;Italy    ;Europe;Grey;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;Touch Screen Phones ;Cell phones;12;132,9;289
39646;Online;Contoso North America Online Store;United States;North America;Grey;The Phone Company Touch Screen Phones SAW/Built-in M801 Grey;Touch Screen Phones ;Cell phones;36;137,5;299
39210;Store;Contoso Burlington Store;United States;North America;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;10;137,96;300
39214;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;10;137,96;300
39136;Store;Contoso Newark No.2 Store;United States;North America;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;9;137,96;300
39379;Store;Contoso Madison Store;United States;North America;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;10;137,96;300
39640;Store;Contoso Copenhagen Store;Denmark       ;Europe;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;10;137,96;300
40115;Store;Contoso Bangkok No.2 Store;Thailand;Asia;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;10;137,96;300
39520;Reseller;Contoso Asia Reseller;China;Asia;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;9;137,96;300
39135;Store;Contoso Orono Store;United States;North America;Grey;The Phone Company Touch Screen Phones Infrared M901 Grey;Touch Screen Phones ;Cell phones;9;137,96;300
40072;Online;Contoso Asia Online Store;China;Asia;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;30;141,64;308
39545;Store;Contoso Bar Harbor Store;United States;North America;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;10;141,64;308
39263;Store;Contoso Bridgeport Store;United States;North America;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;10;141,64;308
40097;Store;Contoso Dublin Store;Ireland ;Europe;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;8;141,64;308
39708;Reseller;Contoso North America Reseller;United States;North America;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;12;141,64;308
39652;Store;Contoso Madison Store;United States;North America;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;12;141,64;308
39981;Reseller;Contoso North America Reseller;United States;North America;Grey;The Phone Company Touch Screen Phones Capacitive M908 Grey;Touch Screen Phones ;Cell phones;10;141,64;308
39904;Store;Contoso Bangor Store;United States;North America;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;10;134,74;293
39289;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;10;134,74;293
39262;Store;Contoso Greeley  No.1 Store;United States;North America;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;10;134,74;293
39704;Store;Contoso Atlantic City Store;United States;North America;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;12;134,74;293
39592;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;20;134,74;293
39224;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;30;134,74;293
39324;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;9;134,74;293
39283;Store;Contoso Port Washington Store;United States;North America;Grey;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Touch Screen Phones ;Cell phones;12;134,74;293
39535;Catalog;Contoso Catalog Store;United States;North America;Grey;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Touch Screen Phones ;Cell phones;9;118,65;258
40160;Online;Contoso North America Online Store;United States;North America;Grey;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Touch Screen Phones ;Cell phones;13;118,65;258
39976;Reseller;Contoso North America Reseller;United States;North America;Grey;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Touch Screen Phones ;Cell phones;10;118,65;258
39942;Catalog;Contoso Catalog Store;United States;North America;Grey;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Touch Screen Phones ;Cell phones;20;118,65;258
39344;Reseller;Contoso Europe Reseller;France;Europe;Grey;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Touch Screen Phones ;Cell phones;18;118,65;258
40143;Store;Contoso Cambridge Store;United Kingdom;Europe;Grey;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Touch Screen Phones ;Cell phones;13;118,65;258
39493;Store;Contoso New Delhi Store;India;Asia;Grey;The Phone Company Finger Touch Screen Phones M30 Grey;Touch Screen Phones ;Cell phones;9;91,51;199
39390;Reseller;Contoso Europe Reseller;France;Europe;Grey;The Phone Company Finger Touch Screen Phones M30 Grey;Touch Screen Phones ;Cell phones;4;91,51;199
39515;Online;Contoso Europe Online Store;Germany;Europe;Grey;The Phone Company Finger Touch Screen Phones M30 Grey;Touch Screen Phones ;Cell phones;12;91,51;199
39087;Store;Contoso Morristown Store;United States;North America;Grey;The Phone Company Finger Touch Screen Phones M30 Grey;Touch Screen Phones ;Cell phones;4;91,51;199
39841;Online;Contoso North America Online Store;United States;North America;Grey;The Phone Company Pen Touch Screen Phones M320 Grey;Touch Screen Phones ;Cell phones;9;133,36;290
39585;Store;Contoso Shanghai No.1 Store;China;Asia;Grey;The Phone Company Pen Touch Screen Phones M320 Grey;Touch Screen Phones ;Cell phones;12;133,36;290
39362;Store;Contoso Queens Store;United States;North America;Grey;The Phone Company Pen Touch Screen Phones M320 Grey;Touch Screen Phones ;Cell phones;10;133,36;290
39389;Store;Contoso Nantucket Store;United States;North America;Grey;The Phone Company Pen Touch Screen Phones M320 Grey;Touch Screen Phones ;Cell phones;13;133,36;290
39095;Store;Contoso Trenton No.1 Store;United States;North America;Grey;The Phone Company Pen Touch Screen Phones M320 Grey;Touch Screen Phones ;Cell phones;9;133,36;290
39197;Store;Contoso Sydney  No.2 Store;Australia;Asia;Grey;The Phone Company Sharp Touch Screen Phones M910 Grey;Touch Screen Phones ;Cell phones;9;138,42;301
39219;Store;Contoso Howard Store;United States;North America;Grey;The Phone Company Sharp Touch Screen Phones M910 Grey;Touch Screen Phones ;Cell phones;10;138,42;301
39480;Store;Contoso Tallahassee No.2 Store;United States;North America;Grey;The Phone Company Sharp Touch Screen Phones M910 Grey;Touch Screen Phones ;Cell phones;9;138,42;301
39090;Store;Contoso Tokyo No.1 Store;Japan;Asia;Grey;The Phone Company Sharp Touch Screen Phones M910 Grey;Touch Screen Phones ;Cell phones;13;138,42;301
39557;Catalog;Contoso Catalog Store;United States;North America;Grey;The Phone Company Sharp Touch Screen Phones M910 Grey;Touch Screen Phones ;Cell phones;40;138,42;301
39192;Reseller;Contoso North America Reseller;United States;North America;Grey;The Phone Company Touch Screen Phones - CRT M11 Grey;Touch Screen Phones ;Cell phones;5;86,91;189
40056;Store;Contoso Yerevan Store;Armenia;Asia;Grey;The Phone Company Touch Screen Phones - CRT M11 Grey;Touch Screen Phones ;Cell phones;20;86,91;189
40155;Reseller;Contoso North America Reseller;United States;North America;Grey;The Phone Company Touch Screen Phones - CRT M11 Grey;Touch Screen Phones ;Cell phones;26;86,91;189
39351;Store;Contoso Firenze Store;Italy    ;Europe;Grey;The Phone Company Touch Screen Phones - CRT M11 Grey;Touch Screen Phones ;Cell phones;4;86,91;189
40086;Reseller;Contoso Asia Reseller;China;Asia;Grey;The Phone Company Touch Screen Phones - CRT M11 Grey;Touch Screen Phones ;Cell phones;20;86,91;189
39683;Store;Contoso Fort Collins Store;United States;North America;Grey;The Phone Company Touch Screen Phones - LCD M12 Grey;Touch Screen Phones ;Cell phones;12;91,97;200
39526;Store;Contoso Shanghai No.1 Store;China;Asia;Grey;The Phone Company Touch Screen Phones - LCD M12 Grey;Touch Screen Phones ;Cell phones;9;91,97;200
39242;Reseller;Contoso Europe Reseller;France;Europe;Grey;The Phone Company Touch Screen Phones - LCD M12 Grey;Touch Screen Phones ;Cell phones;5;91,97;200
39376;Reseller;Contoso Asia Reseller;China;Asia;Grey;The Phone Company Touch Screen Phones - LCD M12 Grey;Touch Screen Phones ;Cell phones;5;91,97;200
39574;Store;Contoso Milwaukee No.3 Store;United States;North America;Grey;The Phone Company Touch Screen Phones - LCD M12 Grey;Touch Screen Phones ;Cell phones;10;91,97;200
39827;Store;Contoso Seattle No.1 Store;United States;North America;Gold;"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold";Touch Screen Phones ;Cell phones;9;175,27;529
39299;Online;Contoso Europe Online Store;Germany;Europe;Gold;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold";Touch Screen Phones ;Cell phones;9;195,15;589
39435;Store;Contoso Provincetown Store;United States;North America;Gold;"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold";Touch Screen Phones ;Cell phones;13;105,77;230
39175;Store;Contoso Paris Store;France;Europe;Gold;"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold";Touch Screen Phones ;Cell phones;12;105,77;230
39903;Store;Contoso Elmira Store;United States;North America;Gold;"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold";Touch Screen Phones ;Cell phones;9;105,77;230
39871;Store;Contoso Hong Kong No.2 Store;China;Asia;Gold;"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold";Touch Screen Phones ;Cell phones;9;105,77;230
39975;Reseller;Contoso Asia Reseller;China;Asia;Gold;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";Touch Screen Phones ;Cell phones;12;123,24;268
39210;Store;Contoso Lewiston Store;United States;North America;Gold;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";Touch Screen Phones ;Cell phones;10;123,24;268
39470;Store;Contoso Rochester No.1 Store;United States;North America;Gold;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";Touch Screen Phones ;Cell phones;9;123,24;268
39226;Store;Contoso Fall City Store;United States;North America;Gold;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";Touch Screen Phones ;Cell phones;10;123,24;268
39317;Reseller;Contoso Europe Reseller;France;Europe;Gold;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;Touch Screen Phones ;Cell phones;9;132,9;289
39747;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;Touch Screen Phones ;Cell phones;10;132,9;289
39104;Online;Contoso Europe Online Store;Germany;Europe;Gold;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;Touch Screen Phones ;Cell phones;24;132,9;289
39655;Store;Contoso Hong Kong No.2 Store;China;Asia;Gold;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;Touch Screen Phones ;Cell phones;12;132,9;289
39696;Catalog;Contoso Catalog Store;United States;North America;Gold;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;Touch Screen Phones ;Cell phones;12;132,9;289
39339;Store;Contoso Humble Store;United States;North America;Gold;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;Touch Screen Phones ;Cell phones;24;132,9;289
40049;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Touch Screen Phones SAW/Built-in M801 Gold;Touch Screen Phones ;Cell phones;12;137,5;299
40058;Reseller;Contoso Asia Reseller;China;Asia;Gold;The Phone Company Touch Screen Phones SAW/Built-in M801 Gold;Touch Screen Phones ;Cell phones;20;137,5;299
40095;Online;Contoso Asia Online Store;China;Asia;Gold;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold;Touch Screen Phones ;Cell phones;10;117,73;256
39885;Online;Contoso Europe Online Store;Germany;Europe;Gold;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold;Touch Screen Phones ;Cell phones;24;117,73;256
39249;Store;Contoso New Haven Store;United States;North America;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;10;137,96;300
39658;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;12;137,96;300
39532;Reseller;Contoso Europe Reseller;France;Europe;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;12;137,96;300
39633;Store;Contoso Beaumont No.1 Store;United States;North America;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;12;137,96;300
39982;Store;Contoso Carlisle Store;United Kingdom;Europe;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;10;137,96;300
39505;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;9;137,96;300
39340;Store;Contoso Vancouver  No.1 Store;Canada;North America;Gold;The Phone Company Touch Screen Phones Infrared M901 Gold;Touch Screen Phones ;Cell phones;12;137,96;300
39107;Store;Contoso Newark No.1 Store;United States;North America;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;9;141,64;308
39305;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;12;141,64;308
39707;Reseller;Contoso Europe Reseller;France;Europe;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;9;141,64;308
39137;Store;Contoso Fort Worth Store;United States;North America;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;9;141,64;308
39256;Store;Contoso Virginia Beach Store;United States;North America;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;10;141,64;308
39900;Store;Contoso Fall City Store;United States;North America;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;9;141,64;308
39259;Store;Contoso Trenton No.2 Store;United States;North America;Gold;The Phone Company Touch Screen Phones Capacitive M908 Gold;Touch Screen Phones ;Cell phones;10;141,64;308
40128;Reseller;Contoso Europe Reseller;France;Europe;Gold;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold;Touch Screen Phones ;Cell phones;8;123,24;268
39367;Store;Contoso Wapato Store;United States;North America;Gold;The Phone Company Touch Screen Phones SAW/On-wall M806 Gold;Touch Screen Phones ;Cell phones;10;134,74;293
39112;Store;Contoso Toronto No.2 Store;Canada;North America;Gold;The Phone Company Touch Screen Phones SAW/On-wall M806 Gold;Touch Screen Phones ;Cell phones;9;134,74;293
39504;Store;Contoso Manitowoc Store;United States;North America;Gold;The Phone Company Touch Screen Phones SAW/On-wall M806 Gold;Touch Screen Phones ;Cell phones;9;134,74;293
39858;Store;Contoso Amsterdam Store;the Netherlands;Europe;Gold;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;Touch Screen Phones ;Cell phones;12;118,65;258
39905;Store;Contoso Houston No.3 Store;United States;North America;Gold;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;Touch Screen Phones ;Cell phones;10;118,65;258
39302;Store;Contoso Stockport Store;United Kingdom;Europe;Gold;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;Touch Screen Phones ;Cell phones;9;118,65;258
39834;Store;Contoso New Delhi Store;India;Asia;Gold;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;Touch Screen Phones ;Cell phones;13;118,65;258
39641;Store;Contoso Russellville Store;United States;North America;Gold;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;Touch Screen Phones ;Cell phones;12;118,65;258
39111;Store;Contoso Old Saybrook Store;United States;North America;Gold;The Phone Company Finger Touch Screen Phones M30 Gold;Touch Screen Phones ;Cell phones;4;91,51;199
39636;Reseller;Contoso Asia Reseller;China;Asia;Gold;The Phone Company Finger Touch Screen Phones M30 Gold;Touch Screen Phones ;Cell phones;12;91,51;199
40175;Store;Contoso New Delhi Store;India;Asia;Gold;The Phone Company Finger Touch Screen Phones M30 Gold;Touch Screen Phones ;Cell phones;26;91,51;199
39442;Store;Contoso Valletta Store;Malta;Europe;Gold;The Phone Company Finger Touch Screen Phones M30 Gold;Touch Screen Phones ;Cell phones;4;91,51;199
39229;Store;Contoso Denver No.3 Store;United States;North America;Gold;The Phone Company Finger Touch Screen Phones M30 Gold;Touch Screen Phones ;Cell phones;5;91,51;199
39971;Catalog;Contoso Catalog Store;United States;North America;Gold;The Phone Company Finger Touch Screen Phones M30 Gold;Touch Screen Phones ;Cell phones;20;91,51;199
39476;Store;Contoso Oshkosh Store;United States;North America;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;9;133,36;290
39698;Store;Contoso Houston No.4 Store;United States;North America;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;12;133,36;290
40128;Store;Contoso Ashgabat  No.2 Store;Turkmenistan;Asia;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;13;133,36;290
39567;Reseller;Contoso North America Reseller;United States;North America;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;10;133,36;290
40092;Store;Contoso Queens Store;United States;North America;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;10;133,36;290
39622;Online;Contoso Europe Online Store;Germany;Europe;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;10;133,36;290
39182;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;10;133,36;290
40126;Online;Contoso Asia Online Store;China;Asia;Gold;The Phone Company Pen Touch Screen Phones M320 Gold;Touch Screen Phones ;Cell phones;26;133,36;290
39434;Store;Contoso Fall City Store;United States;North America;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;13;138,42;301
39286;Store;Contoso Cape Canaveral Store;United States;North America;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;12;138,42;301
39358;Store;Contoso Montreal No.1 Store;Canada;North America;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;10;138,42;301
40051;Store;Contoso Tokyo No.2 Store;Japan;Asia;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;10;138,42;301
39378;Store;Contoso Toppenish Store;United States;North America;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;10;138,42;301
40173;Online;Contoso North America Online Store;United States;North America;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;13;138,42;301
39311;Online;Contoso Asia Online Store;China;Asia;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;20;138,42;301
39235;Store;Contoso Montreal No.1 Store;Canada;North America;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;10;138,42;301
39136;Store;Contoso Sydney No.1 Store;Australia;Asia;Gold;The Phone Company Sharp Touch Screen Phones M910 Gold;Touch Screen Phones ;Cell phones;9;138,42;301
39208;Store;Contoso Edgerton Store;United States;North America;Gold;The Phone Company Touch Screen Phones - CRT M11 Gold;Touch Screen Phones ;Cell phones;5;86,91;189
39414;Store;Contoso Houston No.2 Store;United States;North America;Gold;The Phone Company Touch Screen Phones - CRT M11 Gold;Touch Screen Phones ;Cell phones;6;86,91;189
39106;Store;Contoso Darien Store;United States;North America;Gold;The Phone Company Touch Screen Phones - CRT M11 Gold;Touch Screen Phones ;Cell phones;4;86,91;189
39928;Store;Contoso New Delhi Store;India;Asia;Gold;The Phone Company Touch Screen Phones - CRT M11 Gold;Touch Screen Phones ;Cell phones;18;86,91;189
39199;Store;Contoso Worcester No.1 Store;United States;North America;Gold;The Phone Company Touch Screen Phones - LCD M12 Gold;Touch Screen Phones ;Cell phones;5;91,97;200
39572;Store;Contoso Ashgabat  No.2 Store;Turkmenistan;Asia;Gold;The Phone Company Touch Screen Phones - LCD M12 Gold;Touch Screen Phones ;Cell phones;12;91,97;200
39618;Store;Contoso Valletta Store;Malta;Europe;Gold;The Phone Company Touch Screen Phones - LCD M12 Gold;Touch Screen Phones ;Cell phones;10;91,97;200
39226;Store;Contoso Alexandria Store;United States;North America;Gold;The Phone Company Touch Screen Phones - LCD M12 Gold;Touch Screen Phones ;Cell phones;5;91,97;200
39246;Store;Contoso Seattle No.2 Store;United States;North America;Gold;The Phone Company Touch Screen Phones - LCD M12 Gold;Touch Screen Phones ;Cell phones;5;91,97;200
